doi,title,year,journal,themes,methods,split
https://doi.org/10.1002/2018ef000813,Risks from Climate Extremes Change Differently from 1.5°C to 2.0°C Depending on Rarity,2018,Earth's Future,climate-variability-change;extremes,numerical_modeling;review_synthesis,train
https://doi.org/10.1002/2018gl077259,Toward Global Mapping of Methane With TROPOMI: First Results and Intersatellite Comparison to GOSAT,2018,Geophysical Research Letters,dynamics-weather-systems;atmospheric-chemistry;aerosols;remote-sensing-retrieval,remote_sensing,train
https://doi.org/10.1002/2018gl077312,A New Model of Jupiter's Magnetic Field From Juno's First Nine Orbits,2018,Geophysical Research Letters,unclassified,numerical_modeling,train
https://doi.org/10.1002/2018jd028336,Heterogeneous N 2 O 5 Uptake During Winter: Aircraft Measurements During the 2015 WINTER Campaign and Critical Evaluation of Current Parameterizations,2018,Journal of Geophysical Research: Atmospheres,atmospheric-chemistry;aerosols;air-quality-exposure;observations-instruments;model-evaluation-downscaling,observation,train
https://doi.org/10.1002/asl.1002,Extreme Greenland blocking and high‐latitude moisture transport,2020,Atmospheric Science Letters,dynamics-weather-systems;observations-instruments;climate-variability-change;extremes,observation;numerical_modeling,train
https://doi.org/10.1002/asl.1005,Predictability of European winter 2019/20: Indian Ocean dipole impacts on the NAO,2020,Atmospheric Science Letters,forecasting-predictability;climate-variability-change,numerical_modeling,development
https://doi.org/10.1002/asl.1009,Predictability of European Winters 2017/2018 and 2018/2019: Contrasting influences from the Tropics and stratosphere,2020,Atmospheric Science Letters,forecasting-predictability;atmospheric-chemistry;aerosols;climate-variability-change,numerical_modeling,train
https://doi.org/10.1002/asl.1013,Impact of sudden stratospheric warmings on United Kingdom mortality,2020,Atmospheric Science Letters,air-quality-exposure;climate-variability-change,unspecified,train
https://doi.org/10.1002/asl.1015,Causal pathways linking different flavours of ENSO with the Greater Horn of Africa short rains,2020,Atmospheric Science Letters,climate-variability-change;statistics-causal-ml,numerical_modeling;statistical_ml,blind_test
https://doi.org/10.1002/asl.1017,Roles of the Tibetan Plateau vortices in the record Meiyu rainfall in 2020,2020,Atmospheric Science Letters,dynamics-weather-systems;cloud-precipitation-microphysics;climate-variability-change,numerical_modeling,train
https://doi.org/10.1002/asl.1019,Forecast Impact of FORMOSAT ‐7/ COSMIC ‐2 GNSS Radio Occultation Measurements,2020,Atmospheric Science Letters,dynamics-weather-systems;forecasting-predictability;observations-instruments,observation;numerical_modeling,train
https://doi.org/10.1002/asl.1020,Scaling of Eliassen‐Palm flux vectors,2021,Atmospheric Science Letters,atmospheric-chemistry;climate-variability-change,numerical_modeling,train
https://doi.org/10.1002/asl.1032,Urban heat islands in Hong Kong: Bonding with atmospheric stability,2021,Atmospheric Science Letters,remote-sensing-retrieval;climate-variability-change;land-atmosphere,remote_sensing;numerical_modeling,train
https://doi.org/10.1002/asl.1041,Changes in snow depth under elevation‐dependent warming over the Tibetan Plateau,2021,Atmospheric Science Letters,dynamics-weather-systems;observations-instruments;climate-variability-change,observation,train
https://doi.org/10.1002/asl.1043,Evaluation of analytical solution of advection diffusion equation in three dimensions,2021,Atmospheric Science Letters,unclassified,unspecified,blind_test
https://doi.org/10.1002/asl.1072,On the need of bias adjustment for more plausible climate change projections of extreme heat,2021,Atmospheric Science Letters,climate-variability-change;extremes,numerical_modeling,train
https://doi.org/10.1002/asl.1087,A critical view on the suitability of machine learning techniques to downscale climate change projections: Illustration for temperature with a toy experiment,2022,Atmospheric Science Letters,climate-variability-change;hydrometeorology;model-evaluation-downscaling;statistics-causal-ml,numerical_modeling;statistical_ml,train
https://doi.org/10.1002/asl.1088,PM 2.5 decrease with precipitation as revealed by single‐point ground‐based observation,2022,Atmospheric Science Letters,cloud-precipitation-microphysics;atmospheric-chemistry;aerosols;air-quality-exposure;observations-instruments,observation,development
https://doi.org/10.1002/asl.1094,Effects of vertical wind shear on intensities of mesoscale convective systems over West and Central Africa,2022,Atmospheric Science Letters,dynamics-weather-systems;climate-variability-change,numerical_modeling,train
https://doi.org/10.1002/asl.1120,Towards a more comprehensive assessment of the intensity of historical European heat waves (1979–2019),2022,Atmospheric Science Letters,dynamics-weather-systems;air-quality-exposure;climate-variability-change,numerical_modeling;review_synthesis,train
https://doi.org/10.1002/asl.1130,"Progress, challenges, and future steps in data assimilation for convection‐permitting numerical weather prediction: Report on the virtual meeting held on 10 and 12 November 2021",2022,Atmospheric Science Letters,dynamics-weather-systems;forecasting-predictability;cloud-precipitation-microphysics;aerosols;numerical-weather-prediction;climate-variability-change,numerical_modeling,development
https://doi.org/10.1002/asl.1151,A deep learning ensemble approach for predicting tropical cyclone rapid intensification,2023,Atmospheric Science Letters,dynamics-weather-systems;forecasting-predictability;remote-sensing-retrieval;extremes;statistics-causal-ml,remote_sensing;numerical_modeling;review_synthesis,train
https://doi.org/10.1002/asl.1159,Using early extremes to place the 2022 UK heat waves into historical context,2023,Atmospheric Science Letters,dynamics-weather-systems;air-quality-exposure;climate-variability-change;extremes,numerical_modeling,train
https://doi.org/10.1002/asl.1180,Future of land surface water availability over the Mediterranean basin and North Africa: Analysis and synthesis from the CMIP6 exercise,2023,Atmospheric Science Letters,climate-variability-change;extremes;hydrometeorology;land-atmosphere;earth-system-models,numerical_modeling;review_synthesis,train
https://doi.org/10.1002/asl.1195,On the limitations of deep learning for statistical downscaling of climate change projections: The transferability and the extrapolation issues,2023,Atmospheric Science Letters,observations-instruments;climate-variability-change;model-evaluation-downscaling;statistics-causal-ml,observation;numerical_modeling;statistical_ml,train
https://doi.org/10.1002/asl.1254,Will 2024 be the first year that global temperature exceeds 1.5°C?,2024,Atmospheric Science Letters,air-quality-exposure;climate-variability-change,numerical_modeling,train
https://doi.org/10.1002/asl.645,A 31‐year trend of the hourly precipitation over South China and the underlying mechanisms,2016,Atmospheric Science Letters,dynamics-weather-systems;cloud-precipitation-microphysics;climate-variability-change,numerical_modeling,train
https://doi.org/10.1002/asl.653,Changes of probabilities in different wind grades induced by land use and cover change in Eastern China Plain during 1980–2011,2016,Atmospheric Science Letters,climate-variability-change;land-atmosphere,numerical_modeling,train
https://doi.org/10.1002/asl.654,"Comparison of two successive versions 6 and 7 of TMPA satellite precipitation products with rain gauge data over Swat Watershed, Hindukush Mountains, Pakistan",2016,Atmospheric Science Letters,cloud-precipitation-microphysics;remote-sensing-retrieval;observations-instruments;climate-variability-change,observation;remote_sensing;numerical_modeling,development
https://doi.org/10.1002/asl.657,Entrainment and droplet spectral characteristics in convective clouds during transition to monsoon,2016,Atmospheric Science Letters,dynamics-weather-systems;cloud-precipitation-microphysics;atmospheric-chemistry;aerosols,unspecified,train
https://doi.org/10.1002/asl.658,Recent changes on land use/land cover over Indian region and its impact on the weather prediction using Unified model,2016,Atmospheric Science Letters,forecasting-predictability;remote-sensing-retrieval;climate-variability-change;land-atmosphere,remote_sensing;numerical_modeling,development
https://doi.org/10.1002/asl.660,On the link between cold fronts and hail in Switzerland,2016,Atmospheric Science Letters,dynamics-weather-systems;observations-instruments;climate-variability-change,observation;numerical_modeling,train
https://doi.org/10.1002/asl.669,Genesis of westerly wind bursts over the equatorial western Pacific during the onset of the strong 2015–2016 El Niño,2016,Atmospheric Science Letters,dynamics-weather-systems;climate-variability-change,numerical_modeling,train
https://doi.org/10.1002/asl.671,Trends in extreme precipitation indices across China detected using quantile regression,2016,Atmospheric Science Letters,cloud-precipitation-microphysics;observations-instruments;climate-variability-change;extremes;hydrometeorology,observation;numerical_modeling;statistical_ml,train
https://doi.org/10.1002/asl.677,Interdecadal circumglobal teleconnection pattern during boreal summer,2016,Atmospheric Science Letters,climate-variability-change,numerical_modeling,development
https://doi.org/10.1002/asl.679,Using highly resolved maximum gust speed as predictor for forest storm damage caused by the high‐impact winter storm Lothar in Southwest Germany,2016,Atmospheric Science Letters,dynamics-weather-systems,unspecified,blind_test
https://doi.org/10.1002/asl.680,Summer ozone concentrations in the vicinity of the Great Salt Lake,2016,Atmospheric Science Letters,cloud-precipitation-microphysics;atmospheric-chemistry;aerosols;air-quality-exposure,unspecified,train
https://doi.org/10.1002/asl.685,Lightning activity in the Mediterranean: quantification of cyclones contribution and relation to their intensity,2016,Atmospheric Science Letters,dynamics-weather-systems;atmospheric-chemistry;aerosols,numerical_modeling,train
https://doi.org/10.1002/asl.690,Effect of soil texture and hydraulic parameters on WRF simulations in summer in east China,2016,Atmospheric Science Letters,remote-sensing-retrieval;numerical-weather-prediction;hydrometeorology;land-atmosphere,remote_sensing;numerical_modeling,train
https://doi.org/10.1002/asl.694,Different long‐term trends of extra‐tropical cyclones and windstorms in ERA‐20C and NOAA‐20CR reanalyses,2016,Atmospheric Science Letters,dynamics-weather-systems;climate-variability-change,numerical_modeling,train
https://doi.org/10.1002/asl.715,Added value of high resolution models in simulating global precipitation characteristics,2016,Atmospheric Science Letters,dynamics-weather-systems;cloud-precipitation-microphysics;climate-variability-change,numerical_modeling,blind_test
https://doi.org/10.1002/asl.721,Predictability of European winter 2015/2016,2017,Atmospheric Science Letters,dynamics-weather-systems;forecasting-predictability;atmospheric-chemistry;climate-variability-change,numerical_modeling,train
https://doi.org/10.1002/asl.726,Analysis of the breeze circulations in Eastern Amazon: an observational study,2017,Atmospheric Science Letters,dynamics-weather-systems;cloud-precipitation-microphysics;observations-instruments;climate-variability-change,observation;numerical_modeling,train
