journal_rank,journal,title,doi,openalex_id,publication_date,year,type,openalex_cited_by_count,authors,topics,is_oa,oa_status,landing_page_url,pdf_url,wos_times_cited,download_status,local_path,sha256,notes
1,Bulletin of the American Meteorological Society,ML-CIRRUS: The Airborne Experiment on Natural Cirrus and Contrail Cirrus with the High-Altitude Long-Range Research Aircraft HALO,https://doi.org/10.1175/bams-d-15-00213.1,https://openalex.org/W2395641228,2016-05-18,2016,article,312,Christiane Voigt; U. Schumann; A. Minikin; Ahmed Abdelmonem; Armin Afchine; Stephan Borrmann; Maxi Boettcher; Bernhard Buchholz; Luca Bugliaro; Anja Costa; Joachim Curtius; Maximilian Dollner; Andreas Dörnbrack; V. Dreiling; Volker Ebert; André Ehrlich; Andreas Fix; Linda Forster; F. Frank; Daniel Fütterer; Andreas Giez; Kaspar Graf; Jens‐Uwe Grooß; Silke Groß; Katharina Heimerl; Bernd Heinold; Tilman Hüneke; Emma Järvinen; Tina Jurkat; Stefan Kaufmann; Mareike Kenntner; Marcus Klingebiel; Thomas Klimach; Rebecca Kohl; Martina Krämer; Trismono Candra Krisna; Anna Luebke; Bernhard Mayer; Stephan Mertes; Sergej Molleker; Andreas Petzold; Klaus Pfeilsticker; Max Port; Markus Rapp; Philipp Reutter; Christian Rolf; Diana Rose; Daniel Sauer; Andreas Schäfler; Romy Schlage; Martin Schnaiter; Johannes Schneider; Nicole Spelten; Peter Spichtinger; Paul Stock; Adrian Walser; Ralf Weigel; Bernadett Weinzierl; Manfred Wendisch; Frank Werner; Heini Wernli; Martin Wirth; Andreas Zahn; Helmut Ziereis; Martin Zöger,Advanced Aircraft Design and Technologies; Atmospheric aerosols and clouds; Atmospheric chemistry and aerosols,True,bronze,https://doi.org/10.1175/bams-d-15-00213.1,https://journals.ametsoc.org/downloadpdf/journals/bams/98/2/bams-d-15-00213.1.pdf,,downloaded_verified,data\papers\01\10.1175_bams-d-15-00213.1.pdf,b8c0948be382f8aacf417bdb7453c2af4f6556540f3d5dfc352d632795386f64,
1,Bulletin of the American Meteorological Society,State of the Climate in 2019,https://doi.org/10.1175/2020bamsstateoftheclimate.1,https://openalex.org/W3080367007,2020-08-01,2020,article,198,Laura Carrea; Iestyn Woolway; Christopher Merchant; M.T. Dokulil; C. L. De Gasperi; E. de Eyto; S. Kelly; R. S. La Fuente; W. Marszelewski; Linda May; A. M. Paterson; M. Pulkkanen; J.A. Rusak; O. Rusanovskaya; SG Schladow; M. Schmid; S.V. Shimaraeva; E.A. Silow; M. A. Timofeyev; P. Verburg; S. Watanabe; G.A. Weyhenmeyer,COVID-19 impact on air quality; Climate Change and Environmental Impact; Tropical and Extratropical Cyclones Research,True,green,https://centaur.reading.ac.uk/view/creators/90005885.html>,https://centaur.reading.ac.uk/92312/1/bamsd200104_LSWT.pdf,,downloaded_verified,data\papers\01\10.1175_2020bamsstateoftheclimate.1.pdf,3a9d1733507fbd18b0187ab67dab9e24c3bb5e74cc036d1aca03731a6103d43f,
1,Bulletin of the American Meteorological Society,Climate Science Needs to Take Risk Assessment Much More Seriously,https://doi.org/10.1175/bams-d-18-0280.1,https://openalex.org/W2941534450,2019-04-23,2019,article,128,Rowan Sutton,Risk Perception and Management; Climate Change Policy and Economics; Climate Change and Sustainable Development,True,bronze,https://doi.org/10.1175/bams-d-18-0280.1,https://journals.ametsoc.org/downloadpdf/journals/bams/100/9/bams-d-18-0280.1.pdf,,downloaded_verified,data\papers\01\10.1175_bams-d-18-0280.1.pdf,85c7414d58401c1e588d96c4cb3a3e09c55d7b33f0e183788f3369da3b4cd123,
1,Bulletin of the American Meteorological Society,Climate Process Team on Internal Wave–Driven Ocean Mixing,https://doi.org/10.1175/bams-d-16-0030.1,https://openalex.org/W2599963308,2017-03-23,2017,article,365,Jennifer MacKinnon; Zhongxiang Zhao; Caitlin B. Whalen; Amy F. Waterhouse; David S. Trossman; Oliver Sun; Louis C. St. Laurent; Harper L. Simmons; Kurt L. Polzin; Robert Pinkel; Andrew I. Pickering; Nancy J. Norton; Jonathan D. Nash; Ruth Musgrave; Lynne M. Merchant; Angélique Melet; Benjamin D. Mater; Sonya Legg; William G. Large; Eric Kunze; Jody Klymak; Markus Jochum; Steven R. Jayne; Robert Hallberg; Stephen M. Griffies; Steve Diggs; Gökhan Danabasoglu; Eric P. Chassignet; Maarten C. Buijsman; Frank O. Bryan; Bruce P. Briegleb; Andrew Barna; Brian K. Arbic; Joseph K. Ansong; Matthew H. Alford,Oceanographic and Atmospheric Processes; Climate variability and models; Ocean Waves and Remote Sensing,True,green,https://hdl.handle.net/2027.42/152465,https://hdl.handle.net/2027.42/152465,,skipped_final_download_failed,,,HTTPError: HTTP Error 403: Forbidden
1,Bulletin of the American Meteorological Society,The Global N2O Model Intercomparison Project,https://doi.org/10.1175/bams-d-17-0212.1,https://openalex.org/W2884755452,2018-01-09,2018,article,278,Hanqin Tian; Jia Yang; Chaoqun Lü; Rongting Xu; Josep G. Canadell; Robert B. Jackson; Almut Arneth; Jinfeng Chang; Guangsheng Chen; Philippe Ciais; Stefan Gerber; Akihiko Ito; Yuanyuan Huang; Fortunat Joos; Sebastian Lienert; Palmira Messina; Stefan Olin; Shufen Pan; Changhui Peng; Eri Saikawa; Rona L. Thompson; Nicolas Vuichard; Wilfried Winiwarter; Sönke Zaehle; Bowen Zhang; Kerou Zhang; Qiuan Zhu,Atmospheric and Environmental Gas Dynamics; Atmospheric chemistry and aerosols; Plant responses to elevated CO2,True,bronze,https://doi.org/10.1175/bams-d-17-0212.1,https://journals.ametsoc.org/downloadpdf/journals/bams/99/6/bams-d-17-0212.1.pdf,,downloaded_verified,data\papers\01\10.1175_bams-d-17-0212.1.pdf,71c9403c6e8c620fbe8086638b6724b6cbde88b48ff8fa16e2c7459b6c9bce72,
1,Bulletin of the American Meteorological Society,Advancing Polar Prediction Capabilities on Daily to Seasonal Time Scales,https://doi.org/10.1175/bams-d-14-00246.1,https://openalex.org/W2232638361,2016-01-13,2016,article,325,Thomas Jung; Neil D. Gordon; Péter Bauer; David H. Bromwich; Matthieu Chevallier; Jonathan J. Day; Jackie Dawson; Francisco J. Doblas‐Reyes; C. W. Fairall; Helge Goessling; Marika M. Holland; Jun Inoue; Trond Iversen; Stefanie Klebe; Peter Lemke; Martin Lösch; Alexander Makshtas; Brian Mills; Pertti Nurmi; Donald K. Perovich; Philip C. Reid; Ian A. Renfrew; G. C. Moore Smith; Gunilla Svensson; M. A. Tolstykh; Qinghua Yang,Arctic and Antarctic ice dynamics; Cryospheric studies and observations; Climate change and permafrost,True,hybrid,https://doi.org/10.1175/bams-d-14-00246.1,https://journals.ametsoc.org/downloadpdf/journals/bams/97/9/bams-d-14-00246.1.pdf,,downloaded_verified,data\papers\01\10.1175_bams-d-14-00246.1.pdf,7e69a475952a36d82ec86bc73cd2ddeb587bfcb8d97a8d193305fc815ccb1ae6,
1,Bulletin of the American Meteorological Society,"Reservoir Evaporation in the Western United States: Current Science, Challenges, and Future Needs",https://doi.org/10.1175/bams-d-15-00224.1,https://openalex.org/W2627090773,2017-06-16,2017,article,208,Katja Friedrich; Robert L. Grossman; Justin Huntington; Peter D. Blanken; John D. Lenters; Kathleen D. Holman; David Gochis; Ben Livneh; James Prairie; Erik Skeie; Nathan C. Healey; Katharine G. Dahm; Christopher Pearson; Taryn Finnessey; Simon J. Hook; Ted Kowalski,Hydrology and Watershed Management Studies; Water resources management and optimization; Plant Water Relations and Carbon Dynamics,False,closed,https://doi.org/10.1175/bams-d-15-00224.1,,,skipped_final_no_direct_pdf,,,
1,Bulletin of the American Meteorological Society,Using Artificial Intelligence to Improve Real-Time Decision-Making for High-Impact Weather,https://doi.org/10.1175/bams-d-16-0123.1,https://openalex.org/W2601923741,2017-03-27,2017,article,452,Amy McGovern; Kimberly L. Elmore; David John Gagne; Sue Ellen Haupt; Christopher D. Karstens; Ryan Lagerquist; Travis M. Smith; John K. Williams,Meteorological Phenomena and Simulations; Flood Risk Assessment and Management; Climate variability and models,False,closed,https://doi.org/10.1175/bams-d-16-0123.1,,,skipped_final_no_direct_pdf,,,
1,Bulletin of the American Meteorological Society,Climate Engine: Cloud Computing and Visualization of Climate and Remote Sensing Data for Advanced Natural Resource Monitoring and Process Understanding,https://doi.org/10.1175/bams-d-15-00324.1,https://openalex.org/W2605456139,2017-04-17,2017,article,373,Justin Huntington; Katherine C. Hegewisch; B. Daudert; Charles Morton; John T. Abatzoglou; Daniel J. McEvoy; Tyler Erickson,Meteorological Phenomena and Simulations; Atmospheric and Environmental Gas Dynamics; Fire effects on ecosystems,False,closed,https://doi.org/10.1175/bams-d-15-00324.1,,,skipped_final_no_direct_pdf,,,
1,Bulletin of the American Meteorological Society,CloudSat and CALIPSO within the A-Train: Ten Years of Actively Observing the Earth System,https://doi.org/10.1175/bams-d-16-0324.1,https://openalex.org/W2747744517,2017-08-18,2017,article,351,Graeme L. Stephens; David M. Winker; Jacques Pelon; Charles R. Trepte; D. Vane; Cheryl Yuhas; Tristan L’Ecuyer; Matthew Lebsock,Atmospheric aerosols and clouds; Atmospheric chemistry and aerosols; Aeolian processes and effects,True,bronze,https://doi.org/10.1175/bams-d-16-0324.1,https://journals.ametsoc.org/downloadpdf/journals/bams/99/3/bams-d-16-0324.1.pdf,,downloaded_verified,data\papers\01\10.1175_bams-d-16-0324.1.pdf,a81ed4747857e34eccb8cc92425849096a6020557319b5624cd848c5305f582f,
1,Bulletin of the American Meteorological Society,Stochastic Parameterization: Toward a New View of Weather and Climate Models,https://doi.org/10.1175/bams-d-15-00268.1,https://openalex.org/W2237826530,2016-07-19,2016,article,429,Judith Berner; Ulrich Achatz; Lauriane Batté; Lisa Bengtsson; Álvaro de la Cámara; Hannah M. Christensen; Matteo Colangeli; D. Coleman; Daan Crommelin; Stamen Dolaptchiev; Christian L. E. Franzke; Petra Friederichs; Peter Imkeller; Heikki Järvinen; Stephan Juricke; Vassili Kitsios; François Lott; Valerio Lucarini; Salil Mahajan; T. N. Palmer; Cécile Penland; Mirjana Sakradžija; Jin‐Song von Storch; Antje Weisheimer; Michael Weniger; Paul D. Williams; Jun‐Ichi Yano,Climate variability and models; Meteorological Phenomena and Simulations; Plant Water Relations and Carbon Dynamics,True,green,http://arxiv.org/abs/1510.08682,https://arxiv.org/pdf/1510.08682,,downloaded_verified,data\papers\01\10.1175_bams-d-15-00268.1.pdf,6b88e5abfed7657b7f294ebc6dab67b7ae63c03c9c95dcbb02009e45f6dd97f4,
1,Bulletin of the American Meteorological Society,Meteosat Third Generation (MTG): Continuation and Innovation of Observations from Geostationary Orbit,https://doi.org/10.1175/bams-d-19-0304.1,https://openalex.org/W3132957096,2021-02-16,2021,article,209,Kenneth Holmlund; J. Grandell; Johannes Schmetz; R. Stuhlmann; Bojan Bojkov; Rosemary Munro; Mounir Lekouara; Dorothée Coppens; B. Viticchiè; Thomas August; Bertrand Théodore; P. D. Watts; Marcel Dobber; Gary Fowler; Stephan Bojinski; Alexander Schmid; Kirsti Salonen; Stephen Tjemkes; Donny M. A. Aminou; Paul Blythe,Ionosphere and magnetosphere dynamics; Geophysics and Gravity Measurements; Meteorological Phenomena and Simulations,True,bronze,https://doi.org/10.1175/bams-d-19-0304.1,https://journals.ametsoc.org/downloadpdf/journals/bams/102/5/BAMS-D-19-0304.1.pdf,,downloaded_verified,data\papers\01\10.1175_bams-d-19-0304.1.pdf,da4f65c22a19b0b3aad7de9bb0a3a29ae9d743572fda5c9fae03177da550c066,
1,Bulletin of the American Meteorological Society,State of the Climate in 2020,https://doi.org/10.1175/2021bamsstateoftheclimate.1,https://openalex.org/W3194950391,2021-08-01,2021,article,126,Jessica Blunden; T. Boyer,Climate Change and Environmental Impact; Arctic and Russian Policy Studies; Coastal and Marine Management,True,bronze,https://doi.org/10.1175/2021bamsstateoftheclimate.1,https://journals.ametsoc.org/downloadpdf/journals/bams/102/8/2021BAMSStateoftheClimate.1.pdf,,downloaded_verified,data\papers\01\10.1175_2021bamsstateoftheclimate.1.pdf,b741961eb1d77927da2c97e0ffdfdad18ffd76976bed0b3e933a77cd5f5aaa41,
1,Bulletin of the American Meteorological Society,50 Grades of Shade,https://doi.org/10.1175/bams-d-20-0193.1,https://openalex.org/W3157542721,2021-05-07,2021,article,136,Ariane Middel; Saud AlKhaled; Florian A. Schneider; Bjoern Hagen; Paul Coseo,Urban Heat Island Mitigation; Urban Green Space and Health; Building Energy and Comfort Optimization,False,closed,https://doi.org/10.1175/bams-d-20-0193.1,,,skipped_final_no_direct_pdf,,,
1,Bulletin of the American Meteorological Society,The ITCZ and the Seasonal Cycle over Equatorial Africa,https://doi.org/10.1175/bams-d-16-0287.1,https://openalex.org/W2793455402,2018-02-01,2018,article,432,Sharon E. Nicholson,Climate variability and models; Tropical and Extratropical Cyclones Research; Meteorological Phenomena and Simulations,False,closed,https://doi.org/10.1175/bams-d-16-0287.1,,,skipped_final_no_direct_pdf,,,
1,Bulletin of the American Meteorological Society,Kilometer-Scale Climate Models: Prospects and Challenges,https://doi.org/10.1175/bams-d-18-0167.1,https://openalex.org/W2981627152,2019-10-25,2019,article,369,Christoph Schär; Oliver Fuhrer; Andrea Arteaga; Nikolina Ban; Christophe Charpilloz; Salvatore Di Girolamo; Laureline Hentgen; Torsten Hoefler; Xavier Lapillonne; David Leutwyler; Katherine Osterried; Davide Panosetti; Stefan Rüdisühli; Linda Schlemmer; T. C. Schulthess; Michael Sprenger; Stefano Ubbiali; Heini Wernli,Meteorological Phenomena and Simulations; Hydrology and Watershed Management Studies; Climate variability and models,True,hybrid,https://doi.org/10.1175/bams-d-18-0167.1,https://journals.ametsoc.org/downloadpdf/journals/bams/101/5/bams-d-18-0167.1.pdf,,downloaded_verified,data\papers\01\10.1175_bams-d-18-0167.1.pdf,10a994c12dacbb9203dc6c3884282525740c04355e0adbafbdee29eafb61c6ef,
1,Bulletin of the American Meteorological Society,Earth Observations from DSCOVR EPIC Instrument,https://doi.org/10.1175/bams-d-17-0223.1,https://openalex.org/W2795695788,2018-04-02,2018,article,211,Alexander Marshak; J. R. Herman; Adam Szabo; Blank Karin; Simon Carn; Alexander Cede; Igor V. Geogdzhayev; Dong Huang; Liang‐Kang Huang; Yuri Knyazikhin; M. G. Kowalewski; N. A. Krotkov; Alexei Lyapustin; Richard McPeters; Kerry Meyer; Omar Torres; Yuekui Yang,Atmospheric Ozone and Climate; Calibration and Measurement Techniques; Atmospheric aerosols and clouds,True,hybrid,https://doi.org/10.1175/bams-d-17-0223.1,https://journals.ametsoc.org/downloadpdf/journals/bams/99/9/bams-d-17-0223.1.pdf,,downloaded_verified,data\papers\01\10.1175_bams-d-17-0223.1.pdf,d08b48181dcaea9f69adb8120169219d03aad6ff7f2dabab538033313d02a1b0,
1,Bulletin of the American Meteorological Society,Overturning in the Subpolar North Atlantic Program: A New International Ocean Observing System,https://doi.org/10.1175/bams-d-16-0057.1,https://openalex.org/W2511074740,2016-08-23,2016,article,266,M. Susan Lozier; Sheldon Bacon; Amy S. Bower; Stuart A. Cunningham; M. Femke de Jong; Laura de Steur; Brad deYoung; Jürgen Fischer; Stefan F. Gary; B. J. W. Greenan; Patrick Heimbach; N. Penny Holliday; Loïc Houpert; Mark Inall; William E. Johns; H. L. Johnson; Johannes Karstensen; Feili Li; Xiaopei Lin; Neill Mackay; David P. Marshall; Herlé Mercier; Paul G. Myers; Robert S. Pickart; Helen Pillar; Fiammetta Straneo; Virginie Thierry; Robert A. Weller; Richard G. Williams; Chris Wilson; Jiayan Yang; Jian Zhao; Jan D. Zika,Oceanographic and Atmospheric Processes; Climate variability and models; Marine and coastal ecosystems,True,bronze,https://doi.org/10.1175/bams-d-16-0057.1,https://journals.ametsoc.org/downloadpdf/journals/bams/98/4/bams-d-16-0057.1.pdf,,downloaded_verified,data\papers\01\10.1175_bams-d-16-0057.1.pdf,439354e39ab0b57962c99ac85c03b883c78d5b336eda46de08d42813f1af4051,
1,Bulletin of the American Meteorological Society,The Perdigão: Peering into Microscale Details of Mountain Winds,https://doi.org/10.1175/bams-d-17-0227.1,https://openalex.org/W2903457282,2018-12-03,2018,article,203,Harindra J. S. Fernando; Jakob Mann; J. M. L. M. Palma; Julie K. Lundquist; R. J. Barthelmie; Margarida Belo‐Pereira; William O. Brown; Fotini Katopodes Chow; Thomas Gerz; C. M. Hocut; Petra Klein; Laura S. Leo; José Carlos Matos; Steven Oncley; S. C. Pryor; Ludovic Bariteau; Tyler Bell; Nicola Bodini; M. Carney; Michael Courtney; Edward Creegan; Reneta Dimitrova; Sandra Gomes; Martin Hagen; J. O. Hyde; S. Kigle; Raghavendra Krishnamurthy; João Correia Lopes; Laura Jin Mazzaro; James M. T. Neher; Robert Menke; Patrick C. Murphy; Laura B. Oswald; Sebastian Otarola-Bustos; A. Pattantyus; Carlos Veiga Rodrigues; Arthur Schady; N. Sirin; Scott M. Spuler; Elin Svensson; Jessica Tomaszewski; David D. Turner; Leendert van Veen; Nikola Vasiljević; Daniel Vassallo; S. Voss; Norman Wildmann; Y. Wang,Meteorological Phenomena and Simulations; Cryospheric studies and observations; Wind and Air Flow Studies,True,bronze,https://doi.org/10.1175/bams-d-17-0227.1,https://journals.ametsoc.org/downloadpdf/journals/bams/100/5/bams-d-17-0227.1.pdf,,downloaded_verified,data\papers\01\10.1175_bams-d-17-0227.1.pdf,8549f350d7b750b4c09097743d6a5a99ebfd88d07899cf1f5002d0d8cda05e19,
1,Bulletin of the American Meteorological Society,Observing and Predicting the 2015/16 El Niño,https://doi.org/10.1175/bams-d-16-0009.1,https://openalex.org/W2553005652,2016-11-15,2016,article,343,Michelle L’Heureux; K. Takahashi; Andrew Watkins; Anthony G. Barnston; Emily Becker; Tom E. Di Liberto; Felicity Gamble; Jon Gottschalck; Michael S. Halpert; Boyin Huang; K. Mosquera‐Vásquez; Andrew T. Wittenberg,Climate variability and models; Meteorological Phenomena and Simulations; Oceanographic and Atmospheric Processes,True,green,http://hdl.handle.net/20.500.12816/2230,,,skipped_final_no_direct_pdf,,,
1,Bulletin of the American Meteorological Society,Our Skill in Modeling Mountain Rain and Snow is Bypassing the Skill of Our Observational Networks,https://doi.org/10.1175/bams-d-19-0001.1,https://openalex.org/W2964528833,2019-07-30,2019,article,344,Jessica D. Lundquist; Mimi Rose Abel; E. D. Gutmann; Sarah Kapnick,Cryospheric studies and observations; Meteorological Phenomena and Simulations; Climate variability and models,True,bronze,https://doi.org/10.1175/bams-d-19-0001.1,https://journals.ametsoc.org/downloadpdf/journals/bams/100/12/bams-d-19-0001.1.pdf,,downloaded_verified,data\papers\01\10.1175_bams-d-19-0001.1.pdf,3b12fb463abf387d8c10d4cbd1b0c624225624bc08e5d5e0adbf3a4d3c4bfda2,
1,Bulletin of the American Meteorological Society,Making Society Climate Resilient: International Progress under the Global Framework for Climate Services,https://doi.org/10.1175/bams-d-18-0211.1,https://openalex.org/W2987497056,2019-11-06,2019,article,107,Chris Hewitt; Erica Allis; Simon J. Mason; Meredith Muth; Roger S. Pulwarty; Joy Shumake-Guillemot; Ana Bucher; Manola Brunet; Andreas M. Fischer; Angela Michiko Hama; R. K. Kolli; Filipe Lucio; Ousmane Ndiaye; Barbara Tapia,Sustainability and Climate Change Governance; Climate Change Policy and Economics; Global Energy and Sustainability Research,True,bronze,https://doi.org/10.1175/bams-d-18-0211.1,https://journals.ametsoc.org/downloadpdf/journals/bams/101/2/bams-d-18-0211.1.pdf,,downloaded_verified,data\papers\01\10.1175_bams-d-18-0211.1.pdf,f6ecf6b3da1367ad67b3ee1e384d9fa91d90961b0fe69054d3c3f76f519b822b,
1,Bulletin of the American Meteorological Society,"Observations of Clouds, Aerosols, Precipitation, and Surface Radiation over the Southern Ocean: An Overview of CAPRICORN, MARCUS, MICRE, and SOCRATES",https://doi.org/10.1175/bams-d-20-0132.1,https://openalex.org/W3106950602,2020-11-30,2020,article,314,Greg M. McFarquhar; Christopher S. Bretherton; Roger Marchand; Alain Protat; Paul J. DeMott; Simon P. Alexander; Greg Roberts; C. H. Twohy; D. W. Toohey; Steven T. Siems; Yi Huang; Robert Wood; Robert M. Rauber; Sonia Lasher‐Trapp; J. B. Jensen; Jeffrey L. Stith; Jay Mace; Junshik Um; Emma Järvinen; Martin Schnaiter; Andrew Gettelman; Kevin J. Sanchez; Christina S. McCluskey; Lynn M. Russell; Isabel L. McCoy; Rachel Atlas; Charles Bardeen; Kathryn A. Moore; Thomas C. J. Hill; Ruhi S. Humphries; Melita Keywood; Zoran Ristovski; Luke T. Cravigan; Robyn Schofield; C. W. Fairall; Marc Mallet; Sonia M. Kreidenweis; Bryan Rainwater; J. D'Alessandro; Yang Wang; Wei Wu; Georges Saliba; Ezra J. T. Levin; Saisai Ding; Francisco Lang; Son C. H. Truong; Cory Wolff; Julie Haggerty; Mike Harvey; Andrew R. Klekociuk; Adrian McDonald,Atmospheric aerosols and clouds; Atmospheric chemistry and aerosols; Atmospheric Ozone and Climate,True,bronze,https://doi.org/10.1175/bams-d-20-0132.1,https://journals.ametsoc.org/downloadpdf/journals/bams/102/4/BAMS-D-20-0132.1.pdf,,downloaded_verified,data\papers\01\10.1175_bams-d-20-0132.1.pdf,2f120281c078c2c6fcf22b2162feb4715d8f72a930bdee219534b9c5e3402906,
